Unnamed: 0,Job ID,Agency,Posting Type,No Of Positions,Civil Service Title,Title Classification,Job Category,Full-Time/Part-Time indicator,Career Level,Salary Range From,Salary Range To,Salary Frequency,Required Qualification,Residency In Newyork,Posting Date
2852,542218,DEPT OF ENVIRONMENT PROTECTION,External,2,ASSOCIATE PROJECT MANAGER,Competitive-1,"Engineering, Architecture, & Planning",full time,Experienced (non-manager),74650,109409,Annual,baccalaureate degree,Yes,7/25/2022
2853,542218,DEPT OF ENVIRONMENT PROTECTION,Internal,2,ASSOCIATE PROJECT MANAGER,Competitive-1,"Engineering, Architecture, & Planning",full time,Experienced (non-manager),74650,109409,Annual,baccalaureate degree,Yes,7/25/2022
2854,542219,DEPT OF ENVIRONMENT PROTECTION,Internal,2,ENVIRONMENTAL ENGINEER,Competitive-1,"Engineering, Architecture, & Planning",full time,Experienced (non-manager),80557,111917,Annual,master's degree,No,7/25/2022
2855,542219,DEPT OF ENVIRONMENT PROTECTION,External,2,ENVIRONMENTAL ENGINEER,Competitive-1,"Engineering, Architecture, & Planning",full time,Experienced (non-manager),80557,111917,Annual,master's degree,No,7/25/2022
2856,543373,DEPT OF ENVIRONMENT PROTECTION,External,1,ASSOCIATE PROJECT MANAGER,Competitive-1,"Engineering, Architecture, & Planning",full time,Experienced (non-manager),74650,109409,Annual,baccalaureate degree,No,8/4/2022
2857,543373,DEPT OF ENVIRONMENT PROTECTION,Internal,1,ASSOCIATE PROJECT MANAGER,Competitive-1,"Engineering, Architecture, & Planning",full time,Experienced (non-manager),74650,109409,Annual,baccalaureate degree,No,8/4/2022
2858,544209,DEPT OF ENVIRONMENT PROTECTION,Internal,1,ELECTRICAL ENGINEER,Competitive-1,"Engineering, Architecture, & Planning",full time,Experienced (non-manager),80557,111917,Annual,others,Yes,8/5/2022
2859,544209,DEPT OF ENVIRONMENT PROTECTION,External,1,ELECTRICAL ENGINEER,Competitive-1,"Engineering, Architecture, & Planning",full time,Experienced (non-manager),80557,111917,Annual,others,Yes,8/5/2022
2860,544320,DEPT OF ENVIRONMENT PROTECTION,External,1,ASSOCIATE PROJECT MANAGER,Competitive-1,"Engineering, Architecture, & Planning",full time,Experienced (non-manager),74650,109409,Annual,baccalaureate degree,No,8/9/2022
2861,544320,DEPT OF ENVIRONMENT PROTECTION,Internal,1,ASSOCIATE PROJECT MANAGER,Competitive-1,"Engineering, Architecture, & Planning",full time,Experienced (non-manager),74650,109409,Annual,baccalaureate degree,No,8/9/2022
2862,544326,DEPT OF ENVIRONMENT PROTECTION,External,1,ADMINISTRATIVE PROJECT MANAGER,Competitive-1,"Engineering, Architecture, & Planning",full time,Experienced (non-manager),53702,148745,Annual,baccalaureate degree,No,9/14/2022
2863,544326,DEPT OF ENVIRONMENT PROTECTION,Internal,1,ADMINISTRATIVE PROJECT MANAGER,Competitive-1,"Engineering, Architecture, & Planning",full time,Experienced (non-manager),53702,148745,Annual,baccalaureate degree,No,9/14/2022
2864,544503,DEPT OF ENVIRONMENT PROTECTION,Internal,1,PROCUREMENT ANALYST,Competitive-1,"Engineering, Architecture, & Planning",full time,Experienced (non-manager),60010,100875,Annual,baccalaureate degree,Yes,8/9/2022
2865,544503,DEPT OF ENVIRONMENT PROTECTION,External,1,PROCUREMENT ANALYST,Competitive-1,"Engineering, Architecture, & Planning",full time,Experienced (non-manager),60010,100875,Annual,baccalaureate degree,Yes,8/9/2022
2866,545770,DEPT OF ENVIRONMENT PROTECTION,Internal,5,CITY RESEARCH SCIENTIST,Non-Competitive-5,"Engineering, Architecture, & Planning",full time,Experienced (non-manager),75504,94761,Annual,master's degree,Yes,8/22/2022
2867,545770,DEPT OF ENVIRONMENT PROTECTION,External,5,CITY RESEARCH SCIENTIST,Non-Competitive-5,"Engineering, Architecture, & Planning",full time,Experienced (non-manager),75504,94761,Annual,master's degree,Yes,8/22/2022
2868,545805,DEPT OF ENVIRONMENT PROTECTION,Internal,5,ASSISTANT MECHANICAL ENGINEER,Competitive-1,"Engineering, Architecture, & Planning",full time,Manager,57078,85646,Annual,baccalaureate degree,Yes,8/22/2022
2869,545805,DEPT OF ENVIRONMENT PROTECTION,External,5,ASSISTANT MECHANICAL ENGINEER,Competitive-1,"Engineering, Architecture, & Planning",full time,Manager,57078,85646,Annual,baccalaureate degree,Yes,8/22/2022
2870,545811,DEPT OF ENVIRONMENT PROTECTION,External,5,ASSISTANT CHEMICAL ENGINEER (C,Competitive-1,"Engineering, Architecture, & Planning",full time,Experienced (non-manager),57078,85646,Annual,baccalaureate degree,Yes,8/22/2022
2871,545811,DEPT OF ENVIRONMENT PROTECTION,Internal,5,ASSISTANT CHEMICAL ENGINEER (C,Competitive-1,"Engineering, Architecture, & Planning",full time,Experienced (non-manager),57078,85646,Annual,baccalaureate degree,Yes,8/22/2022
2872,545812,DEPT OF ENVIRONMENT PROTECTION,Internal,5,ASSISTANT ENVIRONMENTAL ENGINE,Competitive-1,"Engineering, Architecture, & Planning",full time,Experienced (non-manager),57078,85646,Annual,baccalaureate degree,Yes,8/22/2022
2873,545812,DEPT OF ENVIRONMENT PROTECTION,External,5,ASSISTANT ENVIRONMENTAL ENGINE,Competitive-1,"Engineering, Architecture, & Planning",full time,Experienced (non-manager),57078,85646,Annual,baccalaureate degree,Yes,8/22/2022
2874,545813,DEPT OF ENVIRONMENT PROTECTION,External,5,ASSISTANT CIVIL ENGINEER,Competitive-1,"Engineering, Architecture, & Planning",full time,Experienced (non-manager),57078,85646,Annual,baccalaureate degree,Yes,8/22/2022
2875,545813,DEPT OF ENVIRONMENT PROTECTION,Internal,5,ASSISTANT CIVIL ENGINEER,Competitive-1,"Engineering, Architecture, & Planning",full time,Experienced (non-manager),57078,85646,Annual,baccalaureate degree,Yes,8/22/2022
2876,546011,DEPT OF ENVIRONMENT PROTECTION,Internal,1,COMPUTER SYSTEMS MANAGER,Competitive-1,"Engineering, Architecture, & Planning",full time,Experienced (non-manager),80931,208826,Annual,master's degree,No,8/22/2022
2877,546011,DEPT OF ENVIRONMENT PROTECTION,External,1,COMPUTER SYSTEMS MANAGER,Competitive-1,"Engineering, Architecture, & Planning",full time,Experienced (non-manager),80931,208826,Annual,master's degree,No,8/22/2022
2878,546479,DEPT OF ENVIRONMENT PROTECTION,External,1,ASSISTANT ENVIRONMENTAL ENGINE,Competitive-1,"Engineering, Architecture, & Planning",full time,Entry-Level,57078,85646,Annual,baccalaureate degree,Yes,8/22/2022
2879,546479,DEPT OF ENVIRONMENT PROTECTION,Internal,1,ASSISTANT ENVIRONMENTAL ENGINE,Competitive-1,"Engineering, Architecture, & Planning",full time,Entry-Level,57078,85646,Annual,baccalaureate degree,Yes,8/22/2022
2880,547028,DEPARTMENT OF TRANSPORTATION,External,1,CIVIL ENGINEER,Competitive-1,"Engineering, Architecture, & Planning",full time,Experienced (non-manager),67757,98128,Annual,others,No,8/26/2022
2881,547028,DEPARTMENT OF TRANSPORTATION,Internal,1,CIVIL ENGINEER,Competitive-1,"Engineering, Architecture, & Planning",full time,Experienced (non-manager),67757,98128,Annual,others,No,8/26/2022
2882,549884,DEPT OF ENVIRONMENT PROTECTION,External,1,ASSOCIATE PROJECT MANAGER,Competitive-1,"Engineering, Architecture, & Planning",full time,Experienced (non-manager),74650,109409,Annual,baccalaureate degree,No,9/10/2022
2883,549884,DEPT OF ENVIRONMENT PROTECTION,Internal,1,ASSOCIATE PROJECT MANAGER,Competitive-1,"Engineering, Architecture, & Planning",full time,Experienced (non-manager),74650,109409,Annual,baccalaureate degree,No,9/10/2022
2884,549925,DEPT OF ENVIRONMENT PROTECTION,External,18,CIVIL ENGINEERING INTERN,Competitive-1,"Engineering, Architecture, & Planning",full time,Entry-Level,51413,59125,Annual,baccalaureate degree,No,9/10/2022
2885,549925,DEPT OF ENVIRONMENT PROTECTION,Internal,18,CIVIL ENGINEERING INTERN,Competitive-1,"Engineering, Architecture, & Planning",full time,Entry-Level,51413,59125,Annual,baccalaureate degree,No,9/10/2022
2886,549966,DEPT OF ENVIRONMENT PROTECTION,External,11,CIVIL ENGINEERING INTERN,Competitive-1,"Engineering, Architecture, & Planning",full time,Entry-Level,51413,59125,Annual,baccalaureate degree,No,9/14/2022
2887,549966,DEPT OF ENVIRONMENT PROTECTION,Internal,11,CIVIL ENGINEERING INTERN,Competitive-1,"Engineering, Architecture, & Planning",full time,Entry-Level,51413,59125,Annual,baccalaureate degree,No,9/14/2022
2888,550019,DEPT OF ENVIRONMENT PROTECTION,Internal,2,CIVIL ENGINEERING INTERN,Competitive-1,"Engineering, Architecture, & Planning",full time,Entry-Level,51413,59125,Annual,baccalaureate degree,No,9/10/2022
2889,550019,DEPT OF ENVIRONMENT PROTECTION,External,2,CIVIL ENGINEERING INTERN,Competitive-1,"Engineering, Architecture, & Planning",full time,Entry-Level,51413,59125,Annual,baccalaureate degree,No,9/10/2022
2890,550302,DEPT OF ENVIRONMENT PROTECTION,Internal,1,MARINE ENGINEER (DIESEL),Competitive-1,"Engineering, Architecture, & Planning",full time,Experienced (non-manager),83189,83189,Annual,others,Yes,9/10/2022
2891,550302,DEPT OF ENVIRONMENT PROTECTION,External,1,MARINE ENGINEER (DIESEL),Competitive-1,"Engineering, Architecture, & Planning",full time,Experienced (non-manager),83189,83189,Annual,others,Yes,9/10/2022
2892,550309,DEPT OF ENVIRONMENT PROTECTION,Internal,2,CHIEF MARINE ENGINEER (DIESEL),Competitive-1,"Engineering, Architecture, & Planning",full time,Experienced (non-manager),87792,87792,Annual,others,No,9/10/2022
2893,550309,DEPT OF ENVIRONMENT PROTECTION,External,2,CHIEF MARINE ENGINEER (DIESEL),Competitive-1,"Engineering, Architecture, & Planning",full time,Experienced (non-manager),87792,87792,Annual,others,No,9/10/2022
2894,550419,DEPT OF ENVIRONMENT PROTECTION,Internal,3,ASSOCIATE LABORATORY MICROBIOL,Competitive-1,"Engineering, Architecture, & Planning",full time,Experienced (non-manager),63962,89003,Annual,baccalaureate degree,Yes,9/14/2022
2895,550419,DEPT OF ENVIRONMENT PROTECTION,External,3,ASSOCIATE LABORATORY MICROBIOL,Competitive-1,"Engineering, Architecture, & Planning",full time,Experienced (non-manager),63962,89003,Annual,baccalaureate degree,Yes,9/14/2022
2896,550605,DEPT OF ENVIRONMENT PROTECTION,Internal,6,ASSOCIATE CHEMIST,Competitive-1,"Engineering, Architecture, & Planning",part time,Experienced (non-manager),60039,89049,Annual,baccalaureate degree,Yes,10/7/2022
2897,550605,DEPT OF ENVIRONMENT PROTECTION,External,6,ASSOCIATE CHEMIST,Competitive-1,"Engineering, Architecture, & Planning",part time,Experienced (non-manager),60039,89049,Annual,baccalaureate degree,Yes,10/7/2022
2898,550608,DEPT OF ENVIRONMENT PROTECTION,External,1,ASSOCIATE CHEMIST,Competitive-1,"Engineering, Architecture, & Planning",full time,Experienced (non-manager),78128,118657,Annual,baccalaureate degree,Yes,9/14/2022
2899,550608,DEPT OF ENVIRONMENT PROTECTION,Internal,1,ASSOCIATE CHEMIST,Competitive-1,"Engineering, Architecture, & Planning",full time,Experienced (non-manager),78128,118657,Annual,baccalaureate degree,Yes,9/14/2022
2900,550638,DEPARTMENT OF TRANSPORTATION,Internal,3,PROJECT MANAGER INTERN#,Competitive-1,"Engineering, Architecture, & Planning",full time,Experienced (non-manager),51535,59265,Annual,baccalaureate degree,Yes,9/19/2022
2901,550638,DEPARTMENT OF TRANSPORTATION,External,3,PROJECT MANAGER INTERN#,Competitive-1,"Engineering, Architecture, & Planning",full time,Experienced (non-manager),51535,59265,Annual,baccalaureate degree,Yes,9/19/2022
2902,550935,DEPT OF ENVIRONMENT PROTECTION,Internal,1,CIVIL ENGINEER,Competitive-1,"Engineering, Architecture, & Planning",full time,Experienced (non-manager),90114,122168,Annual,others,No,9/14/2022
2903,550935,DEPT OF ENVIRONMENT PROTECTION,External,1,CIVIL ENGINEER,Competitive-1,"Engineering, Architecture, & Planning",full time,Experienced (non-manager),90114,122168,Annual,others,No,9/14/2022
2904,552231,DEPT OF ENVIRONMENT PROTECTION,Internal,4,ENGINEERING TECHNICIAN,Competitive-1,"Engineering, Architecture, & Planning",full time,Experienced (non-manager),49003,72195,Annual,high school,Yes,9/29/2022
2905,552231,DEPT OF ENVIRONMENT PROTECTION,External,4,ENGINEERING TECHNICIAN,Competitive-1,"Engineering, Architecture, & Planning",full time,Experienced (non-manager),49003,72195,Annual,high school,Yes,9/29/2022
2906,552238,DEPT OF ENVIRONMENT PROTECTION,External,1,ASSOCIATE PROJECT MANAGER,Competitive-1,"Engineering, Architecture, & Planning",full time,Experienced (non-manager),90114,122168,Annual,baccalaureate degree,No,9/30/2022
2907,552238,DEPT OF ENVIRONMENT PROTECTION,Internal,1,ASSOCIATE PROJECT MANAGER,Competitive-1,"Engineering, Architecture, & Planning",full time,Experienced (non-manager),90114,122168,Annual,baccalaureate degree,No,9/30/2022
2908,552250,DEPT OF ENVIRONMENT PROTECTION,Internal,1,ADMINISTRATIVE PROJECT MANAGER,Competitive-1,"Engineering, Architecture, & Planning",full time,Experienced (non-manager),53702,148745,Annual,baccalaureate degree,Yes,9/30/2022
2909,552250,DEPT OF ENVIRONMENT PROTECTION,External,1,ADMINISTRATIVE PROJECT MANAGER,Competitive-1,"Engineering, Architecture, & Planning",full time,Experienced (non-manager),53702,148745,Annual,baccalaureate degree,Yes,9/30/2022
2910,552473,DEPARTMENT OF TRANSPORTATION,External,1,CIVIL ENGINEERING INTERN,Competitive-1,"Engineering, Architecture, & Planning",full time,Experienced (non-manager),51413,62260,Annual,baccalaureate degree,No,10/11/2022
2911,552473,DEPARTMENT OF TRANSPORTATION,Internal,1,CIVIL ENGINEERING INTERN,Competitive-1,"Engineering, Architecture, & Planning",full time,Experienced (non-manager),51413,62260,Annual,baccalaureate degree,No,10/11/2022
2912,552517,DEPARTMENT OF TRANSPORTATION,Internal,1,CIVIL ENGINEER,Competitive-1,"Engineering, Architecture, & Planning",full time,Experienced (non-manager),80557,111917,Annual,others,No,9/23/2022
2913,552517,DEPARTMENT OF TRANSPORTATION,External,1,CIVIL ENGINEER,Competitive-1,"Engineering, Architecture, & Planning",full time,Experienced (non-manager),80557,111917,Annual,others,No,9/23/2022
2914,552537,DEPARTMENT OF TRANSPORTATION,Internal,1,ASSOCIATE PROJECT MANAGER,Competitive-1,"Engineering, Architecture, & Planning",full time,Experienced (non-manager),67757,98128,Annual,baccalaureate degree,No,9/24/2022
2915,552537,DEPARTMENT OF TRANSPORTATION,External,1,ASSOCIATE PROJECT MANAGER,Competitive-1,"Engineering, Architecture, & Planning",full time,Experienced (non-manager),67757,98128,Annual,baccalaureate degree,No,9/24/2022
2916,552548,DEPARTMENT OF TRANSPORTATION,Internal,2,CIVIL ENGINEER,Competitive-1,"Engineering, Architecture, & Planning",full time,Experienced (non-manager),80557,111917,Annual,others,No,9/23/2022
2917,552548,DEPARTMENT OF TRANSPORTATION,External,2,CIVIL ENGINEER,Competitive-1,"Engineering, Architecture, & Planning",full time,Experienced (non-manager),80557,111917,Annual,others,No,9/23/2022
2918,552754,DEPT OF ENVIRONMENT PROTECTION,Internal,1,CIVIL ENGINEERING INTERN,Competitive-1,"Engineering, Architecture, & Planning",full time,Experienced (non-manager),51413,62260,Annual,baccalaureate degree,No,10/14/2022
2919,552754,DEPT OF ENVIRONMENT PROTECTION,External,1,CIVIL ENGINEERING INTERN,Competitive-1,"Engineering, Architecture, & Planning",full time,Experienced (non-manager),51413,62260,Annual,baccalaureate degree,No,10/14/2022
2920,552760,DEPT OF ENVIRONMENT PROTECTION,External,2,MECHANICAL ENGINEERING INTERN,Competitive-1,"Engineering, Architecture, & Planning",full time,Experienced (non-manager),51413,62260,Annual,bachelor's degree,No,10/14/2022
2921,552760,DEPT OF ENVIRONMENT PROTECTION,Internal,2,MECHANICAL ENGINEERING INTERN,Competitive-1,"Engineering, Architecture, & Planning",full time,Experienced (non-manager),51413,62260,Annual,bachelor's degree,No,10/14/2022
2922,552763,DEPT OF ENVIRONMENT PROTECTION,Internal,1,ASSOCIATE PROJECT MANAGER,Competitive-1,"Engineering, Architecture, & Planning",full time,Experienced (non-manager),74650,109409,Annual,baccalaureate degree,No,9/29/2022
2923,552763,DEPT OF ENVIRONMENT PROTECTION,External,1,ASSOCIATE PROJECT MANAGER,Competitive-1,"Engineering, Architecture, & Planning",full time,Experienced (non-manager),74650,109409,Annual,baccalaureate degree,No,9/29/2022
2924,552783,DEPT OF ENVIRONMENT PROTECTION,Internal,1,COMPUTER SPECIALIST (SOFTWARE),Competitive-1,"Engineering, Architecture, & Planning",full time,Experienced (non-manager),85371,109990,Annual,baccalaureate degree,Yes,9/29/2022
2925,552783,DEPT OF ENVIRONMENT PROTECTION,External,1,COMPUTER SPECIALIST (SOFTWARE),Competitive-1,"Engineering, Architecture, & Planning",full time,Experienced (non-manager),85371,109990,Annual,baccalaureate degree,Yes,9/29/2022
2926,552784,DEPT OF ENVIRONMENT PROTECTION,External,1,CITY PLANNER,Competitive-1,"Engineering, Architecture, & Planning",full time,Experienced (non-manager),65208,95993,Annual,baccalaureate degree,Yes,9/29/2022
2927,552784,DEPT OF ENVIRONMENT PROTECTION,Internal,1,CITY PLANNER,Competitive-1,"Engineering, Architecture, & Planning",full time,Experienced (non-manager),65208,95993,Annual,baccalaureate degree,Yes,9/29/2022
2928,552861,DEPT OF ENVIRONMENT PROTECTION,Internal,1,ADMINISTRATIVE ENGINEER,Competitive-1,"Engineering, Architecture, & Planning",full time,Manager,64922,173486,Annual,others,No,9/29/2022
2929,552861,DEPT OF ENVIRONMENT PROTECTION,External,1,ADMINISTRATIVE ENGINEER,Competitive-1,"Engineering, Architecture, & Planning",full time,Manager,64922,173486,Annual,others,No,9/29/2022
2930,553805,DEPT OF DESIGN & CONSTRUCTION,Internal,1,PROJECT MANAGER INTERN#,Competitive-1,"Engineering, Architecture, & Planning",full time,Entry-Level,51535,59265,Annual,baccalaureate degree,Yes,8/17/2023
2931,553805,DEPT OF DESIGN & CONSTRUCTION,External,1,PROJECT MANAGER INTERN#,Competitive-1,"Engineering, Architecture, & Planning",full time,Entry-Level,51535,59265,Annual,baccalaureate degree,Yes,8/17/2023
2932,554086,DEPT OF ENVIRONMENT PROTECTION,Internal,2,ASSISTANT ELECTRICAL ENGINEER,Competitive-1,"Engineering, Architecture, & Planning",full time,Experienced (non-manager),57078,85646,Annual,baccalaureate degree,No,10/5/2022
2933,554086,DEPT OF ENVIRONMENT PROTECTION,External,2,ASSISTANT ELECTRICAL ENGINEER,Competitive-1,"Engineering, Architecture, & Planning",full time,Experienced (non-manager),57078,85646,Annual,baccalaureate degree,No,10/5/2022
2934,554120,DEPT OF ENVIRONMENT PROTECTION,Internal,8,ASSISTANT CHEMICAL ENGINEER (C,Competitive-1,"Engineering, Architecture, & Planning",full time,Executive,57078,85646,Annual,baccalaureate degree,No,10/5/2022
2935,554120,DEPT OF ENVIRONMENT PROTECTION,External,8,ASSISTANT CHEMICAL ENGINEER (C,Competitive-1,"Engineering, Architecture, & Planning",full time,Executive,57078,85646,Annual,baccalaureate degree,No,10/5/2022
2936,554148,DEPT OF ENVIRONMENT PROTECTION,External,1,ENVIRONMENTAL ENGINEERING INTE,Competitive-1,"Engineering, Architecture, & Planning",full time,Executive,51413,62260,Annual,baccalaureate degree,No,10/5/2022
2937,554148,DEPT OF ENVIRONMENT PROTECTION,Internal,1,ENVIRONMENTAL ENGINEERING INTE,Competitive-1,"Engineering, Architecture, & Planning",full time,Executive,51413,62260,Annual,baccalaureate degree,No,10/5/2022
2938,554298,DEPARTMENT OF TRANSPORTATION,External,2,CIVIL ENGINEERING INTERN,Competitive-1,"Engineering, Architecture, & Planning",full time,Entry-Level,51413,62260,Annual,baccalaureate degree,No,10/6/2022
